sales_month,sku,monthly_units_sum,month,monthly_sales,l15day_sales,l7day_sales,monthly_sales_bb,l15day_sales_bb,l7day_sales_bb,monthly_orders_bb,l15day_orders_bb,l7day_orders_bb,monthly_orders,l15day_orders,l7day_orders,monthly_units_ordered,l15day_units_ordered,l7day_units_ordered,monthly_units_ordered_bb,l15day_units_ordered_bb,l7day_units_ordered_bb,mon_unit_session_per_bb,l15day_unit_session_per_bb,l7day_unit_session_per_bb,mon_sessions,l15day_sessions,l7day_sessions,mon_page_views,l15day_page_views,l7day_page_views,rec_bb_per,monthly_bb_per,l15day_bb_per,l7day_bb_per,monthly_pv_per,l15day_pv_per,l7day_pv_per,rec_rank,rec_merc_listings,rec_fba_listing,old_rank,old_merc_listings,old_fba_listing,avg_rank_l15,avg_rank_monthly,avg_rank_f15,avg_merc_listings_l15,avg_merc_listings_f15,avg_merc_listings_monthly,avg_fbalistings_listings_l15,avg_fbalistings_listings_f15,avg_fbalistings_monthly,category,category_o
5,FBA-1506-0009,10,4,838.4,41.92,0,0,0,0,0,0,0,18,1,0,20,1,0,0,0,0,0,0,0,200,28,0,321,42,0,0,17,0,0,0.01625,0.0025,0,5443,0,0,5398,0,0,2830.1428571,5718.7142857,2888.5714286,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1506-0009,49,5,418,334.4,125.4,0,0,0,0,0,0,10,8,3,10,8,3,0,0,0,0,0,0,182,152,77,265,225,119,3,7.1428571429,6.4285714286,2.4285714286,0.0142857143,0.0128571429,0.0071428571,6053,0,0,6562,0,0,2482.8666667,5540.3,3057.4333333,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1506-0009,53,6,2048.21,1086.81,627,0,0,0,0,0,0,47,25,15,49,26,15,0,0,0,0,0,0,525,241,131,719,330,182,0,9.8260869565,4.9565217391,1.9130434783,0.012173913,0.0060869565,0.0030434783,6270,0,0,6312,0,0,3359.7692308,5957.8076923,2598.0384615,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1506-0010,471,3,1275.75,191.46,119.55,0,0,0,0,0,0,49,8,5,53,8,5,0,0,0,0,0,0,1255,482,336,1699,651,458,0,3.875,0,0,0.044375,0.016875,0.01125,1387,0,0,1764,0,0,608.46666667,1337.1666667,728.7,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1506-0010,489,4,11221.98,5886.3,1289.04,95.28,47.64,23.82,4,2,1,436,238,53,471,247,54,4,2,1,5.38,2.59,1.39,1656,1034,474,2298,1436,659,0,42.565217391,22.869565217,4.0434782609,0.0391304348,0.0243478261,0.0108695652,1179,0,0,1480,0,0,600.28571429,1267.6071429,667.32142857,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1506-0010,134,5,13320.02,9841.74,4498.93,27.99,0,0,1,0,0,459,339,153,489,354,163,1,0,0,1.45,0,0,1494,799,325,2181,1159,473,0,0,0,0,0.0353846154,0.0196153846,0.0084615385,2483,0,0,1298,0,0,1071.6666667,2170.4,1098.7333333,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1506-0010,9,6,3268.06,360.75,120.25,72.54,0,0,2,0,0,120,13,4,134,15,5,3,0,0,5.06,0,0,1009,392,218,1409,563,314,0,0,0,0,0.0322222222,0.0133333333,0.0077777778,2232,0,0,1892,0,0,1143.6153846,2081.5384615,937.92307692,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1506-0014,25,3,189.24,146.48,48.77,0,0,0,0,0,0,18,14,5,19,15,5,0,0,0,0,0,0,41,29,11,47,33,12,0,65,53,13,0,0,0,49806,0,0,42912,0,0,19270.533333,42539.7,23269.166667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1506-0014,29,4,242.79,77.7,19.44,0,0,0,0,0,0,24,8,2,25,8,2,0,0,0,0,0,0,90,32,11,141,52,14,56,62.117647059,22.823529412,6.8235294118,0.0011764706,0.0005882353,0,36306,0,0,65219,0,0,19197.964286,39066.214286,19868.25,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1506-0014,46,5,282.76,98.47,59.61,0,0,0,0,0,0,28,9,6,29,10,6,0,0,0,0,0,0,94,30,14,140,47,27,0,40.529411765,9.8235294118,8.2352941176,0.0011764706,0.0005882353,0.0005882353,30225,0,0,30403,0,0,12105.4,27307.166667,15201.766667,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1506-0014,51,6,494.92,163.36,87.12,0,0,0,0,0,0,42,15,8,46,15,8,0,0,0,0,0,0,139,54,26,184,71,34,67,60.238095238,18.238095238,9.1428571429,0.0019047619,0.0004761905,0.0004761905,24812,0,0,27369,0,0,15221.615385,26266.384615,11044.769231,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1506-0015,21,3,214.94,166.46,59.45,0,0,0,0,0,0,16,12,5,18,14,5,0,0,0,0,0,0,50,28,11,66,35,13,0,83,61.538461538,23.076923077,0,0,0,52857,0,0,71901,0,0,27580,67726.266667,40146.266667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1506-0015,20,4,249.56,106.88,47.48,0,0,0,0,0,0,20,8,4,21,9,4,0,0,0,0,0,0,68,27,9,85,35,10,100,100,30.769230769,15.384615385,0.0007692308,0.0007692308,0,92833,0,0,52433,0,0,37983.071429,64100.428571,26117.357143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1506-0015,19,5,235.13,105.85,58.8,0,0,0,0,0,0,18,8,4,20,9,5,0,0,0,0,0,0,66,21,12,87,27,13,100,86.666666667,31.133333333,16.666666667,0,0,0,34351,0,0,66290,0,0,24423.833333,59835.166667,35411.333333,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1506-0015,1,6,222.91,70.52,35.25,0,0,0,0,0,0,18,5,2,19,6,3,0,0,0,0,0,0,40,12,4,64,21,4,100,98.666666667,33.333333333,13.333333333,0.0006666667,0.0006666667,0,99591,0,0,64996,0,0,39832.538462,66477.269231,26644.730769,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1506-0016,62,5,1151.51,753.37,375.9,41.82,41.82,41.82,1,1,1,46,31,16,55,36,18,2,2,2,33.33,33.33,33.33,137,74,20,211,128,29,0,84.2,53.65,25,0.002,0.001,0,18962,0,0,23884,0,0,11604.5,22430,10825.5,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1506-0016.MISSING,7,3,408.42,340.35,113.45,0,0,0,0,0,0,15,12,4,18,15,5,0,0,0,0,0,0,72,63,30,92,82,38,0,33.083333333,22.666666667,9.4166666667,0.0008333333,0.0008333333,0,40025,0,0,14959,0,0,14875.2,31445.833333,16570.633333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1506-0016.MISSING,10,4,148.73,125.79,125.79,0,0,0,0,0,0,7,6,6,7,6,6,0,0,0,0,0,0,34,26,26,44,33,33,100,72.75,72.75,72.75,0.0025,0.0025,0.0025,48605,0,0,56298,0,0,13396.75,27292.535714,13895.785714,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1506-0017,54,3,1032.66,489.8,182.85,24.48,12.19,12.19,2,1,1,78,36,13,84,40,15,2,1,1,13.64,4.55,4.55,609,280,134,793,370,187,70,81.366666667,36.133333333,12.8,0.0113333333,0.0053333333,0.0026666667,10515,0,0,7524,0,0,5018.8333333,9892.9666667,4874.1333333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1506-0017,51,4,658.26,292.56,121.9,0,0,0,0,0,0,54,24,10,54,24,10,0,0,0,0,0,0,489,247,90,657,327,123,58,57.68,21.68,8.6,0.0116,0.0052,0.002,15720,0,0,13786,0,0,5601.1428571,11287.928571,5686.7857143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1506-0017,133,5,614.97,383.36,299.43,0,0,0,0,0,0,49,30,23,51,32,25,0,0,0,0,0,0,394,211,108,535,289,143,0,40,24.904761905,15.666666667,0.010952381,0.0057142857,0.0028571429,6227,0,0,10949,0,0,4046.7333333,9784,5737.2666667,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1506-0017,116,6,1581.49,737.18,380.48,11.89,0,0,1,0,0,128,60,30,133,62,32,1,0,0,3.7,0,0,584,291,146,777,367,189,40,59.833333333,25.133333333,11.833333333,0.0106666667,0.0053333333,0.0026666667,8779,0,0,8070,0,0,4632.1153846,8983.9615385,4351.8461538,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1506-0019-FTM2,33,3,252.89,252.89,68.97,0,0,0,0,0,0,10,10,3,11,11,3,0,0,0,0,0,0,12,12,6,14,14,7,100,100,100,42.857142857,0,0,0,56395,0,0,0,0,0,29338.7,29338.7,0,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1506-0019-FTM2,26,4,758.67,413.82,229.9,0,0,0,0,0,0,29,16,9,33,18,10,0,0,0,0,0,0,45,21,13,58,27,18,100,94.736842105,36.842105263,21.052631579,0,0,0,49540,0,0,76202,0,0,25631.071429,54458.178571,28827.107143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1506-0019-FTM2,19,5,597.74,275.88,160.93,22.99,0,0,1,0,0,23,11,7,26,12,7,1,0,0,100,0,0,34,18,11,47,23,14,100,100,47.058823529,23.529411765,0,0,0,47433,0,0,39369,0,0,25507.066667,54007.366667,28500.3,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1506-0019-FTM2,43,6,436.81,0,0,0,0,0,0,0,0,16,0,0,19,0,0,0,0,0,0,0,0,26,0,0,32,0,0,50,95,0,0,0,0,0,143627,0,0,73799,0,0,59807.230769,86637.846154,26830.615385,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0001,29,3,1022.88,362.27,42.62,0,0,0,0,0,0,48,17,2,48,17,2,0,0,0,0,0,0,3641,1375,303,4614,1778,401,0,25.65,5.65,0,0.0975,0.0385,0.009,6254,0,0,5094,0,0,2482.1,5283.5666667,2801.4666667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0001,47,4,617.99,277.03,191.79,0,0,0,0,0,0,29,13,9,29,13,9,0,0,0,0,0,0,2871,1265,777,3581,1608,988,24,15.222222222,6.1111111111,4.8888888889,0.0805555556,0.0361111111,0.0222222222,6553,0,0,9168,0,0,2474.8571429,6251.8214286,3776.9642857,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0001,33,5,1001.57,511.44,277.03,0,0,0,0,0,0,46,24,13,47,24,13,0,0,0,0,0,0,3167,1399,670,3980,1741,820,0,28.173913043,16.086956522,8.347826087,0.0713043478,0.032173913,0.0165217391,5828,0,0,4648,0,0,3130.4666667,6618.6,3488.1333333,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0001,44,6,703.23,383.58,213.1,0,0,0,0,0,0,33,18,10,33,18,10,0,0,0,0,0,0,2760,1729,759,3464,2192,962,30,24.473684211,14.947368421,6.4736842105,0.0752631579,0.0494736842,0.0215789474,6010,0,0,7754,0,0,3734.6538462,5756.6923077,2022.0384615,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0002,17,3,447.51,213.1,106.55,0,0,0,0,0,0,21,10,5,21,10,5,0,0,0,0,0,0,296,138,73,388,179,91,41,47.538461538,20.769230769,10.153846154,0.0107692308,0.0046153846,0.0023076923,22013,0,0,10594,0,0,9209.9,19526.1,10316.2,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0002,10,4,362.27,106.55,21.31,0,0,0,0,0,0,14,4,1,17,5,1,0,0,0,0,0,0,256,85,24,322,105,33,21,30,7.4615384615,1.6153846154,0.0107692308,0.0038461538,0.0015384615,17668,0,0,27689,0,0,10396.75,20474.785714,10078.035714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0002,7,5,213.1,63.93,21.31,0,0,0,0,0,0,10,3,1,10,3,1,0,0,0,0,0,0,165,53,24,198,70,34,15,21.222222222,9,1.6666666667,0.0111111111,0.0044444444,0.0022222222,28949,0,0,18150,0,0,9889.7666667,19952.766667,10063,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0002,5,6,149.17,42.62,21.31,0,0,0,0,0,0,7,2,1,7,2,1,0,0,0,0,0,0,96,24,13,126,31,18,33,20,6.8571428571,4.7142857143,0.01,0.0028571429,0.0014285714,32761,0,0,34242,0,0,14431.807692,26621.615385,12189.807692,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0003,58,3,2208.05,1201.85,559,0,0,0,0,0,0,76,41,19,79,43,20,0,0,0,0,0,0,1795,951,414,2409,1269,554,36,52.75,27.857142857,11.571428571,0.035,0.0189285714,0.0082142857,8906,0,0,8592,0,0,3627.4666667,8434.2,4806.7333333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0003,38,4,1621.1,503.1,195.65,0,0,0,0,0,0,56,18,7,58,18,7,0,0,0,0,0,0,1393,564,196,1817,746,253,44,55.565217391,16.52173913,5.5652173913,0.032173913,0.0130434783,0.0043478261,8445,0,0,6501,0,0,4263.6428571,8519.0357143,4255.3928571,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0003,34,5,1062.1,419.25,167.7,0,0,0,0,0,0,37,15,6,38,15,6,0,0,0,0,0,0,1166,438,182,1492,568,244,0,41.909090909,21.181818182,9.6363636364,0.0286363636,0.0113636364,0.0054545455,12129,0,0,10818,0,0,4623.2333333,10953.766667,6330.5333333,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0003,27,6,950.3,419.25,195.65,0,0,0,0,0,0,34,15,7,34,15,7,0,0,0,0,0,0,916,439,176,1225,578,236,47,42.047619048,17.904761905,7.2380952381,0.0233333333,0.0119047619,0.0052380952,13914,0,0,12236,0,0,6690.8846154,12756.038462,6065.1538462,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0004,8,3,367.52,206.73,114.85,22.97,22.97,22.97,1,1,1,16,9,5,16,9,5,1,1,1,1.61,1.61,1.61,778,409,197,898,470,222,67,47.727272727,30.363636364,15.636363636,0.0327272727,0.0172727273,0.0081818182,14255,0,0,17955,0,0,12304.1,26708.633333,14404.533333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0004,5,4,183.76,160.79,22.97,0,0,0,0,0,0,8,7,1,8,7,1,0,0,0,0,0,0,437,360,50,494,409,59,29,35.714285714,26.571428571,4.1428571429,0.0285714286,0.0242857143,0.0042857143,12795,0,0,32291,0,0,13010.75,33802.142857,20791.392857,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0004,9,5,114.85,22.97,22.97,0,0,0,0,0,0,5,1,1,5,1,1,0,0,0,0,0,0,292,59,59,366,77,77,14,37.4,2.8,2.8,0.034,0.008,0.008,32369,0,0,19424,0,0,13452.833333,29458.533333,16005.7,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0004,12,6,206.73,91.88,68.91,0,0,0,0,0,0,8,4,3,9,4,3,0,0,0,0,0,0,170,80,64,204,101,80,45,51.142857143,27.857142857,18.285714286,0.0114285714,0.0057142857,0.0042857143,26501,0,0,35234,0,0,24194.692308,39444.884615,15250.192308,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0005,12,3,28.52,28.52,28.52,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,35,35,35,37,37,37,0,0,0,0,0.01,0.01,0.01,18730,0,0,69149,0,0,13431.7,38897.033333,25465.333333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0005,9,4,353.6,57.04,28.52,0,0,0,0,0,0,12,2,1,12,2,1,0,0,0,0,0,0,217,48,18,276,63,23,74,91.125,18.25,9.25,0.01375,0.0025,0.00125,42535,0,0,24478,0,0,18652.357143,33013.714286,14361.357143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0005,13,5,251.56,195.66,111.8,0,0,0,0,0,0,9,7,4,9,7,4,0,0,0,0,0,0,138,95,55,175,115,65,29,49,29.285714286,16.857142857,0.0114285714,0.0071428571,0.0042857143,24018,0,0,36771,0,0,12387.9,31838.2,19450.3,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0005,9,6,363.35,139.75,83.85,0,0,0,0,0,0,13,5,3,13,5,3,0,0,0,0,0,0,287,101,55,352,128,75,33,35.5,10.666666667,5.9166666667,0.0116666667,0.005,0.0033333333,70460,0,0,45994,0,0,22912.961538,36413.692308,13500.730769,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0006,1,4,21.31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,8,0,0,38,38,0,0,0,0,0,124087,0,0,109344,0,0,46968.892857,98105.785714,51136.892857,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0006,1,5,21.31,21.31,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,8,8,0,8,8,0,12,12,12,0,0,0,0,118214,0,0,126862,0,0,40752.6,95424.433333,54671.833333,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0006,1,6,21.31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,5,0,0,40,40,0,0,0,0,0,55846,0,0,122396,0,0,47448.653846,83036.038462,35587.384615,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0007,4,3,91.88,22.97,22.97,0,0,0,0,0,0,4,1,1,4,1,1,0,0,0,0,0,0,34,13,13,53,24,24,21,24,5.25,5.25,0.005,0.0025,0.0025,65174,0,0,37542,0,0,25213.4,51171.433333,25958.033333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0007,3,4,91.88,68.91,22.97,0,0,0,0,0,0,4,3,1,4,3,1,0,0,0,0,0,0,28,21,7,37,28,7,43,53,42,10.75,0,0,0,37097,0,0,73009,0,0,22788.464286,53260.285714,30471.821429,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0007,1,5,68.91,22.97,22.97,0,0,0,0,0,0,3,1,1,3,1,1,0,0,0,0,0,0,21,3,3,31,6,6,33,49.333333333,11,11,0.0033333333,0,0,40896,0,0,45640,0,0,22368.4,49720.6,27352.2,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0007,3,6,22.97,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,13,0,0,92,92,0,0,0,0,0,46770,0,0,65520,0,0,35731.269231,61727.269231,25996,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0008,5,3,127.86,85.24,42.62,0,0,0,0,0,0,6,4,2,6,4,2,0,0,0,0,0,0,27,22,9,35,29,11,100,90.333333333,61.166666667,33.333333333,0,0,0,65715,0,0,90089,0,0,30031.4,65216.033333,35184.633333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0008,4,4,106.55,42.62,42.62,0,0,0,0,0,0,4,2,2,5,2,2,0,0,0,0,0,0,24,12,12,29,16,16,44,64.5,28.75,28.75,0,0,0,53357,0,0,75580,0,0,27252.964286,67153.178571,39900.214286,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0008,9,5,85.24,21.31,21.31,0,0,0,0,0,0,3,1,1,4,1,1,0,0,0,0,0,0,28,9,9,36,12,12,50,55.333333333,16.666666667,16.666666667,0.0033333333,0,0,49003,0,0,79497,0,0,29804.533333,67007,37202.466667,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0008,3,6,191.79,21.31,21.31,0,0,0,0,0,0,2,1,1,9,1,1,0,0,0,0,0,0,6,3,3,8,4,4,0,50,0,0,0,0,0,23170,0,0,94481,0,0,32007.846154,62192.153846,30184.307692,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0009,33,3,228.62,114.31,97.98,16.33,0,0,1,0,0,14,7,6,14,7,6,1,0,0,9.09,0,0,145,71,62,195,89,78,100,80.642857143,45.714285714,39.857142857,0.0064285714,0.0028571429,0.0021428571,49584,0,0,14165,0,0,19794.733333,39059.533333,19264.8,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0009,31,4,538.89,277.61,97.98,16.33,16.33,0,1,1,0,29,16,6,33,17,6,1,1,0,7.14,7.14,0,193,107,37,249,139,44,100,98.055555556,53.944444444,21.666666667,0.0066666667,0.0033333333,0.0005555556,21502,0,0,50549,0,0,16136.678571,32995.428571,16858.75,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0009,17,5,508.79,280.17,148.41,0,0,0,0,0,0,29,16,9,31,17,9,0,0,0,0,0,0,152,61,20,203,80,25,0,92.411764706,40.529411765,17.647058824,0.0047058824,0.0011764706,0,32703,0,0,20206,0,0,12202.833333,30449.3,18246.466667,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0009,12,6,280.33,131.92,49.47,0,0,0,0,0,0,17,8,3,17,8,3,0,0,0,0,0,0,119,58,22,167,76,27,45,91.333333333,45.066666667,14.133333333,0.0033333333,0.002,0.0006666667,36127,0,0,21587,0,0,15465.384615,34339.307692,18873.923077,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0011,7,3,68.91,22.97,0,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,0,0,34,16,0,39,18,0,39,34,19.5,0,0.01,0.005,0,34764,0,0,69306,0,0,26069.133333,65410.933333,39341.8,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0011,2,4,160.79,68.91,45.94,0,0,0,0,0,0,7,3,2,7,3,2,0,0,0,0,0,0,85,39,27,100,47,32,35,34.857142857,14.571428571,8.8571428571,0.0085714286,0.0042857143,0.0028571429,50071,0,0,43202,0,0,18071,45502.535714,27431.535714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0011,5,5,45.94,45.94,45.94,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,12,12,12,19,19,19,57,38.5,38.5,38.5,0.005,0.005,0.005,52638,0,0,68500,0,0,25767,62044.866667,36277.866667,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0011,2,6,114.85,22.97,22.97,22.97,0,0,1,0,0,5,1,1,5,1,1,1,0,0,8.33,0,0,28,9,9,37,13,13,46,60,15.333333333,15.333333333,0.0066666667,0.0033333333,0.0033333333,56987,0,0,32724,0,0,36569.153846,61097.038462,24527.884615,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0014,5,3,106.55,42.62,0,0,0,0,0,0,0,5,2,0,5,2,0,0,0,0,0,0,0,24,5,0,27,6,0,100,100,25,0,0,0,0,136836,0,0,74830,0,0,47748,99119.166667,51371.166667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0014,7,4,106.55,63.93,42.62,0,0,0,0,0,0,5,3,2,5,3,2,0,0,0,0,0,0,26,16,9,31,17,9,100,97.2,60,40,0,0,0,93941,0,0,137926,0,0,44798.714286,88221.785714,43423.071429,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0014,2,5,149.17,42.62,42.62,0,0,0,0,0,0,7,2,2,7,2,2,0,0,0,0,0,0,32,5,5,41,6,6,100,82.714285714,23.857142857,23.857142857,0,0,0,94991,0,0,118098,0,0,39393.2,85854.366667,46461.166667,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0015,22,3,658.6,164.65,65.86,32.93,0,0,1,0,0,19,5,2,20,5,2,1,0,0,5.26,0,0,277,102,43,378,149,62,57,53.857142857,16.285714286,7.2142857143,0.0114285714,0.0042857143,0.0014285714,14092,0,0,11683,0,0,7697.0666667,16899.2,9202.1333333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0015,16,4,724.46,362.23,98.79,0,0,0,0,0,0,22,11,3,22,11,3,0,0,0,0,0,0,198,110,28,277,154,40,26,37.818181818,16.545454545,5.8181818182,0.0109090909,0.0063636364,0.0018181818,17966,0,0,14349,0,0,8311.0357143,17857.571429,9546.5357143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0015,14,5,526.88,197.58,98.79,0,0,0,0,0,0,15,5,3,16,6,3,0,0,0,0,0,0,195,61,28,262,89,38,41,27.307692308,6.6153846154,3.5384615385,0.0084615385,0.0030769231,0.0015384615,11334,0,0,22003,0,0,9468.2,20078.666667,10610.466667,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0015,12,6,461.02,197.58,32.93,0,0,0,0,0,0,13,6,1,14,6,1,0,0,0,0,0,0,162,80,18,225,118,24,33,31.2,15.7,3.3,0.01,0.005,0.001,11675,0,0,20438,0,0,8946.2692308,20900.692308,11954.423077,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0016-FTM2,30,3,1537.25,782.6,335.4,0,0,0,0,0,0,55,28,12,55,28,12,0,0,0,0,0,0,926,406,190,1188,527,245,38,45.92,21.28,9.28,0.02,0.0088,0.004,9995,0,0,7721,0,0,4046.3333333,8747.3666667,4701.0333333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0016-FTM2,18,4,838.5,447.2,167.7,0,0,0,0,0,0,29,15,6,30,16,6,0,0,0,0,0,0,618,334,127,770,421,159,29,30.952380952,15.428571429,3.6666666667,0.0138095238,0.0076190476,0.0028571429,18430,0,0,11431,0,0,5903.6071429,11591.785714,5688.1785714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0016-FTM2,27,5,503.1,167.7,55.9,0,0,0,0,0,0,18,6,2,18,6,2,0,0,0,0,0,0,381,139,39,489,193,48,29,31.533333333,14.2,5.4,0.0133333333,0.0053333333,0.0013333333,13074,0,0,10641,0,0,5671.5333333,12321.433333,6649.9,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0016-FTM2,33,6,754.65,363.35,195.65,0,0,0,0,0,0,27,13,7,27,13,7,0,0,0,0,0,0,616,302,142,715,351,166,12,34.181818182,13.727272727,4.8636363636,0.0131818182,0.0063636364,0.0027272727,10558,0,0,15182,0,0,7256.7307692,13097.846154,5841.1153846,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0018-FTM2,2,3,16.33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,100,100,0,0,0,0,0,155244,0,0,172944,0,0,56850.466667,121866.6,65016.133333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-1511-0018-FTM2,4,4,32.66,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,7,0,0,100,100,0,0,0,0,0,98469,0,0,42617,0,0,41073.785714,88358.392857,47284.607143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0018-FTM2,3,5,65.32,32.66,16.33,0,0,0,0,0,0,4,2,1,4,2,1,0,0,0,0,0,0,2,2,1,2,2,1,100,33.333333333,33.333333333,33.333333333,0,0,0,121179,0,0,124785,0,0,38681.3,117638.63333,78957.333333,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0018-FTM2,3,6,48.99,32.66,32.66,0,0,0,0,0,0,2,1,1,3,2,2,0,0,0,0,0,0,1,1,1,1,1,1,100,50,50,50,0,0,0,103769,0,0,130213,0,0,81377.461538,142617.57692,61240.115385,0,0,,0,0,,Pet Products,Pet Products
6,FBA-1511-0019-FTM2,4,5,16.33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,100,100,0,0,0,0,0,171876,0,0,144154,0,0,73031.333333,150427.96667,77396.633333,0,0,,0,0,,Pet Products,Pet Products
7,FBA-1511-0019-FTM2,2,6,65.32,32.66,0,0,0,0,0,0,0,3,1,0,4,2,0,0,0,0,0,0,0,5,1,0,6,2,0,100,89,33.333333333,0,0,0,0,155652,0,0,173443,0,0,68578.038462,111858.65385,43280.615385,0,0,,0,0,,Pet Products,Pet Products
4,FBA-1511-0021-FTM2,5,3,621.96,222.77,133.63,0,0,0,0,0,0,28,10,6,28,10,6,0,0,0,0,0,0,63,17,12,87,24,19,75,98.684210526,35.526315789,19.736842105,0,0,0,42448,0,0,31614,0,0,24664.8,43685.6,19020.8,0,0,,0,0,,Pet Products,Pet Products
